tag_name,category,in_boiler_cats,in_minlp158,status,n_pi_deps,n_covered,n_blocked,blocked_pi_tags
Ethylene_HP_Generation_Calculated,Ethylene Plant,False,True,partially_blocked,3,1,2,VHP_to_HP_Let_Down_Valve_Opening_PX7024A_ETH; VHP_to_HP_Let_Down_Valve_Opening_PX7024B_ETH
FDF_A_Cost,Boiler -- Air System,True,False,fully_blocked,1,0,1,FDF_A_AMPS
FDF_A_Motor_Power,Boiler -- Air System,True,False,fully_blocked,1,0,1,FDF_A_AMPS
FDF_A_Motor_Status,Boiler -- Air System,True,False,fully_blocked,1,0,1,FDF_A_AMPS
FDF_B_Cost,Boiler -- Air System,True,False,fully_blocked,1,0,1,FDF_B_AMPS
FDF_B_Motor_Power,Boiler -- Air System,True,False,fully_blocked,1,0,1,FDF_B_AMPS
FDF_B_Motor_Status,Boiler -- Air System,True,False,fully_blocked,1,0,1,FDF_B_AMPS
FD_Fan_BLR_1_Steam,Boiler -- Air System,True,True,fully_computable,1,1,0,
FD_Fan_BLR_1_Steam_Benefit,Boiler -- Air System,True,False,depends_on_non_pi_refs,0,0,4,FD_Fan_BLR_1_Steam_actual; FD_Fan_BLR_1_Steam_optimum; HP_Steam_Enthalpy_actual; HP_Steam_enthalpy_Cost_actual
FD_Fan_BLR_1_Steam_Energy,Boiler -- Air System,True,False,partially_blocked,3,1,2,HP_Steam_Enthalpy; LP_Steam_Enthalpy
FD_Fan_BLR_1_Steam_reg,Boiler -- Air System,True,False,fully_computable,1,1,0,
FD_Fan_BLR_1_Steam_warmup,Boiler -- Air System,True,False,fully_computable,2,2,0,
FD_Fan_BLR_2_Steam,Boiler -- Air System,True,True,fully_computable,1,1,0,
FD_Fan_BLR_2_Steam_Benefit,Boiler -- Air System,True,False,depends_on_non_pi_refs,0,0,4,FD_Fan_BLR_2_Steam_actual; FD_Fan_BLR_2_Steam_optimum; HP_Steam_Enthalpy_actual; HP_Steam_enthalpy_Cost_actual
FD_Fan_BLR_2_Steam_Energy,Boiler -- Air System,True,False,partially_blocked,3,1,2,HP_Steam_Enthalpy; LP_Steam_Enthalpy
FD_Fan_BLR_2_Steam_reg,Boiler -- Air System,True,False,fully_computable,1,1,0,
FD_Fan_BLR_2_Steam_warmup,Boiler -- Air System,True,False,fully_computable,2,2,0,
FD_Fan_BLR_3_Steam,Boiler -- Air System,True,True,fully_computable,1,1,0,
FD_Fan_BLR_3_Steam_Benefit,Boiler -- Air System,True,False,depends_on_non_pi_refs,0,0,4,FD_Fan_BLR_3_Steam_actual; FD_Fan_BLR_3_Steam_optimum; HP_Steam_Enthalpy_actual; HP_Steam_enthalpy_Cost_actual
FD_Fan_BLR_3_Steam_Energy,Boiler -- Air System,True,False,partially_blocked,3,1,2,HP_Steam_Enthalpy; LP_Steam_Enthalpy
FD_Fan_BLR_3_Steam_reg,Boiler -- Air System,True,False,fully_computable,1,1,0,
FD_Fan_BLR_3_Steam_warmup,Boiler -- Air System,True,False,fully_computable,2,2,0,
FD_Fan_BLR_4_Steam,Boiler -- Air System,True,True,fully_computable,1,1,0,
FD_Fan_BLR_4_Steam_Benefit,Boiler -- Air System,True,False,depends_on_non_pi_refs,0,0,4,FD_Fan_BLR_4_Steam_actual; FD_Fan_BLR_4_Steam_optimum; HP_Steam_Enthalpy_actual; HP_Steam_enthalpy_Cost_actual
FD_Fan_BLR_4_Steam_Energy,Boiler -- Air System,True,False,partially_blocked,3,1,2,HP_Steam_Enthalpy; LP_Steam_Enthalpy
FD_Fan_BLR_4_Steam_reg,Boiler -- Air System,True,False,fully_computable,1,1,0,
FD_Fan_BLR_4_Steam_warmup,Boiler -- Air System,True,False,fully_computable,2,2,0,
FD_Fan_BLR_5_Steam,Boiler -- Air System,True,True,fully_computable,1,1,0,
FD_Fan_BLR_5_Steam_Benefit,Boiler -- Air System,True,False,depends_on_non_pi_refs,0,0,4,FD_Fan_BLR_5_Steam_actual; FD_Fan_BLR_5_Steam_optimum; HP_Steam_Enthalpy_actual; HP_Steam_enthalpy_Cost_actual
FD_Fan_BLR_5_Steam_Energy,Boiler -- Air System,True,False,partially_blocked,3,1,2,HP_Steam_Enthalpy; LP_Steam_Enthalpy
FD_Fan_BLR_5_Steam_reg,Boiler -- Air System,True,False,fully_computable,1,1,0,
FD_Fan_BLR_5_Steam_warmup,Boiler -- Air System,True,False,fully_computable,2,2,0,
FD_Motor_Motor,Boiler -- Air System,True,False,literal_constant,0,0,0,
FIRE_DUTY,Boiler -- Flue Gas & Stack,True,False,literal_constant,0,0,0,
FLAG_BFW_QUALITY,Boiler -- BFW System,True,False,fully_blocked,5,0,5,BFW_CONDUCTIVITY; BFW_OXYGEN; BFW_PH; BFW_SILICA; BFW_SODIUM
FLAG_BFW_QUALITY_PTA,Boiler -- BFW System,True,False,literal_constant,0,0,0,
FUEL_GAS_From_UO_to_ETH,Boiler -- Combustion & Fuel,True,True,fully_blocked,2,0,2,FUEL_GAS_From_UO_to_ETH_raw; Total_Ethylene_Production_ETH_Plant
FUEL_GAS_From_UO_to_ETH_benifit,Boiler -- Combustion & Fuel,True,False,depends_on_non_pi_refs,0,0,4,FUEL_GAS_From_UO_to_ETH_actual; FUEL_GAS_From_UO_to_ETH_optimum; Fuel_Rate_actual; LHV_actual
FUEL_GAS_From_UO_to_ETH_delta,Boiler -- Combustion & Fuel,True,False,partially_blocked,284,16,268,Decoke_Air_Pressure_Furnace_A; Decoke_Air_Pressure_Furnace_B; Decoke_Air_Pressure_Furnace_C; Decoke_Air_Pressure_Furnace_D; Decoke_Air_Pressure_Furnace_E; Decoke_Air_Pressure_Furnace_F; Decoke_Air_Pressure_Furnace_G; Decoke_Air_Pressure_Furnace_H; Decoke_Air_Pressure_Furnace_J; FUEL_GAS_From_UO_to_ETH_raw; FUR_1_FLUE_GAS_O2; FUR_1_PASS_1_ETHANE_FEED; FUR_1_PASS_2_ETHANE_FEED; FUR_1_PASS_3_ETHANE_FEED; FUR_1_PASS_4_ETHANE_FEED; FUR_1_PASS_5_ETHANE_FEED; FUR_1_PASS_6_ETHANE_FEED; FUR_1_PASS_7_ETHANE_FEED; FUR_1_PASS_8_ETHANE_FEED; FUR_2_FLUE_GAS_O2; FUR_2_PASS_1_ETHANE_FEED; FUR_2_PASS_2_ETHANE_FEED; FUR_2_PASS_3_ETHANE_FEED; FUR_2_PASS_4_ETHANE_FEED; FUR_2_PASS_5_ETHANE_FEED; FUR_2_PASS_6_ETHANE_FEED; FUR_2_PASS_7_ETHANE_FEED; FUR_2_PASS_8_ETHANE_FEED; FUR_3_FLUE_GAS_O2; FUR_3_PASS_1_ETHANE_FEED; FUR_3_PASS_2_ETHANE_FEED; FUR_3_PASS_3_ETHANE_FEED; FUR_3_PASS_4_ETHANE_FEED; FUR_3_PASS_5_ETHANE_FEED; FUR_3_PASS_6_ETHANE_FEED; FUR_3_PASS_7_ETHANE_FEED; FUR_3_PASS_8_ETHANE_FEED; FUR_4_FLUE_GAS_O2; FUR_4_PASS_1_ETHANE_FEED; FUR_4_PASS_2_ETHANE_FEED; FUR_4_PASS_3_ETHANE_FEED; FUR_4_PASS_4_ETHANE_FEED; FUR_4_PASS_5_ETHANE_FEED; FUR_4_PASS_6_ETHANE_FEED; FUR_4_PASS_7_ETHANE_FEED; FUR_4_PASS_8_ETHANE_FEED; FUR_5_FLUE_GAS_O2; FUR_5_PASS_1_ETHANE_FEED; FUR_5_PASS_2_ETHANE_FEED; FUR_5_PASS_3_ETHANE_FEED; FUR_5_PASS_4_ETHANE_FEED; FUR_5_PASS_5_ETHANE_FEED; FUR_5_PASS_6_ETHANE_FEED; FUR_5_PASS_7_ETHANE_FEED; FUR_5_PASS_8_ETHANE_FEED; FUR_6_FLUE_GAS_O2; FUR_6_PASS_1_ETHANE_FEED; FUR_6_PASS_2_ETHANE_FEED; FUR_6_PASS_3_ETHANE_FEED; FUR_6_PASS_4_ETHANE_FEED; FUR_6_PASS_5_ETHANE_FEED; FUR_6_PASS_6_ETHANE_FEED; FUR_6_PASS_7_ETHANE_FEED; FUR_6_PASS_8_ETHANE_FEED; FUR_7_FLUE_GAS_O2; FUR_7_PASS_1_ETHANE_FEED; FUR_7_PASS_2_ETHANE_FEED; FUR_7_PASS_3_ETHANE_FEED; FUR_7_PASS_4_ETHANE_FEED; FUR_7_PASS_5_ETHANE_FEED; FUR_7_PASS_6_ETHANE_FEED; FUR_7_PASS_7_ETHANE_FEED; FUR_7_PASS_8_ETHANE_FEED; FUR_8_FLUE_GAS_O2; FUR_8_PASS_1_ETHANE_FEED; FUR_8_PASS_2_ETHANE_FEED; FUR_8_PASS_3_ETHANE_FEED; FUR_8_PASS_4_ETHANE_FEED; FUR_8_PASS_5ETHANE_FEED; FUR_8_PASS_6_ETHANE_FEED; FUR_8_PASS_7_ETHANE_FEED; FUR_8_PASS_8_ETHANE_FEED; FUR_9_FLUE_GAS_O2; FUR_9_PASS_1_ETHANE_FEED; FUR_9_PASS_2_ETHANE_FEED; FUR_9_PASS_3_ETHANE_FEED; FUR_9_PASS_4_ETHANE_FEED; FUR_9_PASS_5ETHANE_FEED; FUR_9_PASS_6_ETHANE_FEED; FUR_9_PASS_7_ETHANE_FEED; FUR_9_PASS_8_ETHANE_FEED; FUR_9_STACK_TEMPERATURE; Furnace_A_COT; Furnace_B_COT; Furnace_C_COT; Furnace_D_COT; Furnace_E_COT; Furnace_F_COT; Furnace_G_COT; Furnace_H_COT; Furnace_J_COT; Furnace_J_Fuel_gas_flow; Mixed_Feed_MOV_Opening_Furnace_A; Mixed_Feed_MOV_Opening_Furnace_B; Mixed_Feed_MOV_Opening_Furnace_C; Mixed_Feed_MOV_Opening_Furnace_D; Mixed_Feed_MOV_Opening_Furnace_E; Mixed_Feed_MOV_Opening_Furnace_F; Mixed_Feed_MOV_Opening_Furnace_G; Mixed_Feed_MOV_Opening_Furnace_H; Mixed_Feed_MOV_Opening_Furnace_J; Overall_SHC_Ratio; Pass1_Decoke_Air_Flow_Furnace_A; Pass1_Decoke_Air_Flow_Furnace_B; Pass1_Decoke_Air_Flow_Furnace_C; Pass1_Decoke_Air_Flow_Furnace_D; Pass1_Decoke_Air_Flow_Furnace_E; Pass1_Decoke_Air_Flow_Furnace_F; Pass1_Decoke_Air_Flow_Furnace_G; Pass1_Decoke_Air_Flow_Furnace_H; Pass1_Decoke_Air_Flow_Furnace_J; Pass1_Mixed_Feed_Pressure_Furnace_A; Pass1_Mixed_Feed_Pressure_Furnace_B; Pass1_Mixed_Feed_Pressure_Furnace_C; Pass1_Mixed_Feed_Pressure_Furnace_D; Pass1_Mixed_Feed_Pressure_Furnace_E; Pass1_Mixed_Feed_Pressure_Furnace_F; Pass1_Mixed_Feed_Pressure_Furnace_G; Pass1_Mixed_Feed_Pressure_Furnace_H; Pass1_Mixed_Feed_Pressure_Furnace_J; Pass2_Decoke_Air_Flow_Furnace_A; Pass2_Decoke_Air_Flow_Furnace_B; Pass2_Decoke_Air_Flow_Furnace_C; Pass2_Decoke_Air_Flow_Furnace_D; Pass2_Decoke_Air_Flow_Furnace_E; Pass2_Decoke_Air_Flow_Furnace_F; Pass2_Decoke_Air_Flow_Furnace_G; Pass2_Decoke_Air_Flow_Furnace_H; Pass2_Decoke_Air_Flow_Furnace_J; Pass2_Mixed_Feed_Pressure_Furnace_A; Pass2_Mixed_Feed_Pressure_Furnace_B; Pass2_Mixed_Feed_Pressure_Furnace_C; Pass2_Mixed_Feed_Pressure_Furnace_D; Pass2_Mixed_Feed_Pressure_Furnace_E; Pass2_Mixed_Feed_Pressure_Furnace_F; Pass2_Mixed_Feed_Pressure_Furnace_G; Pass2_Mixed_Feed_Pressure_Furnace_H; Pass2_Mixed_Feed_Pressure_Furnace_J; Pass3_Decoke_Air_Flow_Furnace_A; Pass3_Decoke_Air_Flow_Furnace_B; Pass3_Decoke_Air_Flow_Furnace_C; Pass3_Decoke_Air_Flow_Furnace_D; Pass3_Decoke_Air_Flow_Furnace_E; Pass3_Decoke_Air_Flow_Furnace_F; Pass3_Decoke_Air_Flow_Furnace_G; Pass3_Decoke_Air_Flow_Furnace_H; Pass3_Decoke_Air_Flow_Furnace_J; Pass3_Mixed_Feed_Pressure_Furnace_A; Pass3_Mixed_Feed_Pressure_Furnace_B; Pass3_Mixed_Feed_Pressure_Furnace_C; Pass3_Mixed_Feed_Pressure_Furnace_D; Pass3_Mixed_Feed_Pressure_Furnace_E; Pass3_Mixed_Feed_Pressure_Furnace_F; Pass3_Mixed_Feed_Pressure_Furnace_G; Pass3_Mixed_Feed_Pressure_Furnace_H; Pass3_Mixed_Feed_Pressure_Furnace_J; Pass4_Decoke_Air_Flow_Furnace_A; Pass4_Decoke_Air_Flow_Furnace_B; Pass4_Decoke_Air_Flow_Furnace_C; Pass4_Decoke_Air_Flow_Furnace_D; Pass4_Decoke_Air_Flow_Furnace_E; Pass4_Decoke_Air_Flow_Furnace_F; Pass4_Decoke_Air_Flow_Furnace_G; Pass4_Decoke_Air_Flow_Furnace_H; Pass4_Decoke_Air_Flow_Furnace_J; Pass4_Mixed_Feed_Pressure_Furnace_A; Pass4_Mixed_Feed_Pressure_Furnace_B; Pass4_Mixed_Feed_Pressure_Furnace_C; Pass4_Mixed_Feed_Pressure_Furnace_D; Pass4_Mixed_Feed_Pressure_Furnace_E; Pass4_Mixed_Feed_Pressure_Furnace_F; Pass4_Mixed_Feed_Pressure_Furnace_G; Pass4_Mixed_Feed_Pressure_Furnace_H; Pass4_Mixed_Feed_Pressure_Furnace_J; Pass5_Decoke_Air_Flow_Furnace_A; Pass5_Decoke_Air_Flow_Furnace_B; Pass5_Decoke_Air_Flow_Furnace_C; Pass5_Decoke_Air_Flow_Furnace_D; Pass5_Decoke_Air_Flow_Furnace_E; Pass5_Decoke_Air_Flow_Furnace_F; Pass5_Decoke_Air_Flow_Furnace_G; Pass5_Decoke_Air_Flow_Furnace_H; Pass5_Decoke_Air_Flow_Furnace_J; Pass5_Mixed_Feed_Pressure_Furnace_A; Pass5_Mixed_Feed_Pressure_Furnace_B; Pass5_Mixed_Feed_Pressure_Furnace_C; Pass5_Mixed_Feed_Pressure_Furnace_D; Pass5_Mixed_Feed_Pressure_Furnace_E; Pass5_Mixed_Feed_Pressure_Furnace_F; Pass5_Mixed_Feed_Pressure_Furnace_G; Pass5_Mixed_Feed_Pressure_Furnace_H; Pass5_Mixed_Feed_Pressure_Furnace_J; Pass6_Decoke_Air_Flow_Furnace_A; Pass6_Decoke_Air_Flow_Furnace_B; Pass6_Decoke_Air_Flow_Furnace_C; Pass6_Decoke_Air_Flow_Furnace_D; Pass6_Decoke_Air_Flow_Furnace_E; Pass6_Decoke_Air_Flow_Furnace_F; Pass6_Decoke_Air_Flow_Furnace_G; Pass6_Decoke_Air_Flow_Furnace_H; Pass6_Decoke_Air_Flow_Furnace_J; Pass6_Mixed_Feed_Pressure_Furnace_A; Pass6_Mixed_Feed_Pressure_Furnace_B; Pass6_Mixed_Feed_Pressure_Furnace_C; Pass6_Mixed_Feed_Pressure_Furnace_D; Pass6_Mixed_Feed_Pressure_Furnace_E; Pass6_Mixed_Feed_Pressure_Furnace_F; Pass6_Mixed_Feed_Pressure_Furnace_G; Pass6_Mixed_Feed_Pressure_Furnace_H; Pass6_Mixed_Feed_Pressure_Furnace_J; Pass7_Decoke_Air_Flow_Furnace_A; Pass7_Decoke_Air_Flow_Furnace_B; Pass7_Decoke_Air_Flow_Furnace_C; Pass7_Decoke_Air_Flow_Furnace_D; Pass7_Decoke_Air_Flow_Furnace_E; Pass7_Decoke_Air_Flow_Furnace_F; Pass7_Decoke_Air_Flow_Furnace_G; Pass7_Decoke_Air_Flow_Furnace_H; Pass7_Decoke_Air_Flow_Furnace_J; Pass7_Mixed_Feed_Pressure_Furnace_A; Pass7_Mixed_Feed_Pressure_Furnace_B; Pass7_Mixed_Feed_Pressure_Furnace_C; Pass7_Mixed_Feed_Pressure_Furnace_D; Pass7_Mixed_Feed_Pressure_Furnace_E; Pass7_Mixed_Feed_Pressure_Furnace_F; Pass7_Mixed_Feed_Pressure_Furnace_G; Pass7_Mixed_Feed_Pressure_Furnace_H; Pass7_Mixed_Feed_Pressure_Furnace_J; Pass8_Decoke_Air_Flow_Furnace_A; Pass8_Decoke_Air_Flow_Furnace_B; Pass8_Decoke_Air_Flow_Furnace_C; Pass8_Decoke_Air_Flow_Furnace_D; Pass8_Decoke_Air_Flow_Furnace_E; Pass8_Decoke_Air_Flow_Furnace_F; Pass8_Decoke_Air_Flow_Furnace_G; Pass8_Decoke_Air_Flow_Furnace_H; Pass8_Decoke_Air_Flow_Furnace_J; Pass8_Mixed_Feed_Pressure_Furnace_A; Pass8_Mixed_Feed_Pressure_Furnace_B; Pass8_Mixed_Feed_Pressure_Furnace_C; Pass8_Mixed_Feed_Pressure_Furnace_D; Pass8_Mixed_Feed_Pressure_Furnace_E; Pass8_Mixed_Feed_Pressure_Furnace_F; Pass8_Mixed_Feed_Pressure_Furnace_G; Pass8_Mixed_Feed_Pressure_Furnace_H; Suction_Press_1Stage; TQE_Outlet_Pressure_Furnace_A; TQE_Outlet_Pressure_Furnace_B; TQE_Outlet_Pressure_Furnace_C; TQE_Outlet_Pressure_Furnace_D; TQE_Outlet_Pressure_Furnace_E; TQE_Outlet_Pressure_Furnace_F; TQE_Outlet_Pressure_Furnace_G; TQE_Outlet_Pressure_Furnace_H; TQE_Outlet_Pressure_Furnace_J; Total_Ethylene_Production_ETH_Plant; VHP_to_HP_Let_Down_Valve_Opening_PX7024A_ETH; VHP_to_HP_Let_Down_Valve_Opening_PX7024B_ETH
FUEL_GAS_From_UO_to_Flare,Boiler -- Combustion & Fuel,True,False,fully_blocked,1,0,1,FUEL_GAS_From_UO_to_Flare_raw
FUEL_GAS_From_UO_to_Incinerator,Boiler -- Combustion & Fuel,True,False,fully_blocked,1,0,1,FUEL_GAS_From_UO_to_Incinerator_raw
FUEL_GAS_From_UO_to_LAO,Boiler -- Combustion & Fuel,True,True,fully_blocked,3,0,3,FUEL_GAS_From_UO_to_LAO_A; FUEL_GAS_From_UO_to_LAO_B; LAO_Load_raw
FUEL_GAS_From_UO_to_LAO_Opt,Boiler -- Combustion & Fuel,True,False,fully_blocked,3,0,3,H3831_inlet_temp; H3831_steam_flow; LAO_oxygen
FUEL_GAS_From_UO_to_LAO_benifit,Boiler -- Combustion & Fuel,True,False,depends_on_non_pi_refs,0,0,4,FUEL_GAS_From_UO_to_LAO_actual; FUEL_GAS_From_UO_to_LAO_optimum; Fuel_Rate_actual; LHV_actual
FUEL_GAS_From_UO_to_LAO_delta,Boiler -- Combustion & Fuel,True,False,fully_blocked,6,0,6,FUEL_GAS_From_UO_to_LAO_A; FUEL_GAS_From_UO_to_LAO_B; H3831_inlet_temp; H3831_steam_flow; LAO_Load_raw; LAO_oxygen
FUEL_GAS_From_UO_to_WTO,Boiler -- Combustion & Fuel,True,False,fully_blocked,1,0,1,FUEL_GAS_From_UO_to_WTO_raw
Fuel_BLR_1,Boiler -- Combustion & Fuel,True,True,partially_blocked,3,2,1,Fuel_BLR_1_raw
Fuel_BLR_1_Energy,Boiler -- Combustion & Fuel,True,False,partially_blocked,19,13,6,Arrazi_Plant_Load; BOILER_A_FLUE_GAS_OXGYGEN; Boiler_A_Combustion_Air_Temperature; Boiler_A_Main_Fuel_Gas_Temperature; Fuel_BLR_1_raw; LHV
Fuel_BLR_1_corrected,Boiler -- Combustion & Fuel,True,False,partially_blocked,18,13,5,Arrazi_Plant_Load; BOILER_A_FLUE_GAS_OXGYGEN; Boiler_A_Combustion_Air_Temperature; Boiler_A_Main_Fuel_Gas_Temperature; Fuel_BLR_1_raw
Fuel_BLR_1_excess_o2_correction,Boiler -- Combustion & Fuel,True,False,partially_blocked,18,13,5,Arrazi_Plant_Load; BOILER_A_FLUE_GAS_OXGYGEN; Boiler_A_Combustion_Air_Temperature; Boiler_A_Main_Fuel_Gas_Temperature; Fuel_BLR_1_raw
Fuel_BLR_2,Boiler -- Combustion & Fuel,True,True,partially_blocked,3,1,2,Boielr_B_Fuel_Gas_Flow; Fuel_BLR_2_raw
Fuel_BLR_2_Energy,Boiler -- Combustion & Fuel,True,False,partially_blocked,19,12,7,Arrazi_Plant_Load; BOILER_B_FLUE_GAS_OXGYGEN; Boielr_B_Fuel_Gas_Flow; Boiler_B_Combustion_Air_Temperature; Boiler_B_Main_Fuel_Gas_Temperature; Fuel_BLR_2_raw; LHV
Fuel_BLR_2_corrected,Boiler -- Combustion & Fuel,True,False,partially_blocked,18,12,6,Arrazi_Plant_Load; BOILER_B_FLUE_GAS_OXGYGEN; Boielr_B_Fuel_Gas_Flow; Boiler_B_Combustion_Air_Temperature; Boiler_B_Main_Fuel_Gas_Temperature; Fuel_BLR_2_raw
Fuel_BLR_2_excess_o2_correction,Boiler -- Combustion & Fuel,True,False,partially_blocked,18,12,6,Arrazi_Plant_Load; BOILER_B_FLUE_GAS_OXGYGEN; Boielr_B_Fuel_Gas_Flow; Boiler_B_Combustion_Air_Temperature; Boiler_B_Main_Fuel_Gas_Temperature; Fuel_BLR_2_raw
Fuel_BLR_3,Boiler -- Combustion & Fuel,True,True,partially_blocked,3,2,1,Fuel_BLR_3_raw
Fuel_BLR_3_Energy,Boiler -- Combustion & Fuel,True,False,partially_blocked,19,13,6,Arrazi_Plant_Load; BOILER_C_FLUE_GAS_OXGYGEN; Boiler_C_Combustion_Air_Temperature; Boiler_C_Main_Fuel_Gas_Temperature; Fuel_BLR_3_raw; LHV
Fuel_BLR_3_corrected,Boiler -- Combustion & Fuel,True,False,partially_blocked,18,13,5,Arrazi_Plant_Load; BOILER_C_FLUE_GAS_OXGYGEN; Boiler_C_Combustion_Air_Temperature; Boiler_C_Main_Fuel_Gas_Temperature; Fuel_BLR_3_raw
Fuel_BLR_3_excess_o2_correction,Boiler -- Combustion & Fuel,True,False,partially_blocked,18,13,5,Arrazi_Plant_Load; BOILER_C_FLUE_GAS_OXGYGEN; Boiler_C_Combustion_Air_Temperature; Boiler_C_Main_Fuel_Gas_Temperature; Fuel_BLR_3_raw
Fuel_BLR_4,Boiler -- Combustion & Fuel,True,True,partially_blocked,3,2,1,Fuel_BLR_4_raw
Fuel_BLR_4_Energy,Boiler -- Combustion & Fuel,True,False,partially_blocked,19,13,6,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN; Boiler_D_Combustion_Air_Temperature; Boiler_D_Main_Fuel_Gas_Temperature; Fuel_BLR_4_raw; LHV
Fuel_BLR_4_corrected,Boiler -- Combustion & Fuel,True,False,partially_blocked,18,13,5,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN; Boiler_D_Combustion_Air_Temperature; Boiler_D_Main_Fuel_Gas_Temperature; Fuel_BLR_4_raw
Fuel_BLR_4_excess_o2_correction,Boiler -- Combustion & Fuel,True,False,partially_blocked,18,13,5,Arrazi_Plant_Load; BOILER_D_FLUE_GAS_OXGYGEN; Boiler_D_Combustion_Air_Temperature; Boiler_D_Main_Fuel_Gas_Temperature; Fuel_BLR_4_raw
Fuel_BLR_5,Boiler -- Combustion & Fuel,True,True,partially_blocked,3,2,1,Fuel_BLR_5_raw
Fuel_BLR_5_Energy,Boiler -- Combustion & Fuel,True,False,partially_blocked,19,13,6,Arrazi_Plant_Load; BOILER_E_FLUE_GAS_OXGYGEN; Boiler_E_Combustion_Air_Temp; Boiler_E_Main_Fuel_Gas_Temperature; Fuel_BLR_5_raw; LHV
Fuel_BLR_5_corrected,Boiler -- Combustion & Fuel,True,False,partially_blocked,18,13,5,Arrazi_Plant_Load; BOILER_E_FLUE_GAS_OXGYGEN; Boiler_E_Combustion_Air_Temp; Boiler_E_Main_Fuel_Gas_Temperature; Fuel_BLR_5_raw
Fuel_BLR_5_excess_o2_correction,Boiler -- Combustion & Fuel,True,False,partially_blocked,18,13,5,Arrazi_Plant_Load; BOILER_E_FLUE_GAS_OXGYGEN; Boiler_E_Combustion_Air_Temp; Boiler_E_Main_Fuel_Gas_Temperature; Fuel_BLR_5_raw
Fuel_Bill,Boiler -- Combustion & Fuel,True,False,fully_blocked,1,0,1,LHV
Fuel_Bill_delta,Boiler -- Combustion & Fuel,True,False,depends_on_non_pi_refs,0,0,2,Fuel_Bill_actual; Fuel_Bill_optimum
Fuel_Consumption_Energy_delta,Boiler -- Combustion & Fuel,True,False,depends_on_non_pi_refs,0,0,3,LHV_actual; Total_Fuel_Consumption_actual; Total_Fuel_Consumption_optimum
Fuel_Consumption_Plants,Boiler -- Combustion & Fuel,True,False,fully_blocked,20,0,20,EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; FUEL_GAS_From_UO_to_ETH_raw; FUEL_GAS_From_UO_to_LAO_A; FUEL_GAS_From_UO_to_LAO_B; LAO_Load_raw; NG_Fuel_to_EG1_raw; NG_Fuel_to_EG2_raw; NG_Fuel_to_EG3_raw; Total_Ethylene_Production_ETH_Plant
Fuel_Consumption_Plants_U_O,Boiler -- Combustion & Fuel,True,False,fully_blocked,2,0,2,FUEL_GAS_From_UO_to_Flare_raw; FUEL_GAS_From_UO_to_Incinerator_raw
Fuel_Consumption_Plants_changes,Boiler -- Combustion & Fuel,True,False,fully_blocked,5,0,5,FUEL_GAS_From_UO_to_ETH_raw; FUEL_GAS_From_UO_to_LAO_A; FUEL_GAS_From_UO_to_LAO_B; LAO_Load_raw; Total_Ethylene_Production_ETH_Plant
Fuel_Consumption_Plants_fixed,Boiler -- Combustion & Fuel,True,False,fully_blocked,15,0,15,EG1_DEG_production_flow; EG1_HEG_production_flow; EG1_MEG_production_flow; EG1_TEG_production_flow; EG2_DEG_production_flow; EG2_HEG_production_flow; EG2_MEG_production_flow; EG2_TEG_production_flow; EG3_DEG_production_flow; EG3_HEG_production_flow; EG3_MEG_production_flow; EG3_TEG_production_flow; NG_Fuel_to_EG1_raw; NG_Fuel_to_EG2_raw; NG_Fuel_to_EG3_raw
Fuel_Consumption_delta,Boiler -- Combustion & Fuel,True,False,depends_on_non_pi_refs,0,0,2,Total_Fuel_Consumption_actual; Total_Fuel_Consumption_optimum
Fuel_Cost_in_MMBTU,Boiler -- Combustion & Fuel,True,False,literal_constant,0,0,0,
Fuel_Demand_in_Energy_in_GJ_Hr,Boiler -- Combustion & Fuel,True,False,partially_blocked,47,24,23,Arrazi_Plant_Load; BOILER_A_FLUE_GAS_OXGYGEN; BOILER_B_FLUE_GAS_OXGYGEN; BOILER_C_FLUE_GAS_OXGYGEN; BOILER_D_FLUE_GAS_OXGYGEN; BOILER_E_FLUE_GAS_OXGYGEN; Boielr_B_Fuel_Gas_Flow; Boiler_A_Combustion_Air_Temperature; Boiler_A_Main_Fuel_Gas_Temperature; Boiler_B_Combustion_Air_Temperature; Boiler_B_Main_Fuel_Gas_Temperature; Boiler_C_Combustion_Air_Temperature; Boiler_C_Main_Fuel_Gas_Temperature; Boiler_D_Combustion_Air_Temperature; Boiler_D_Main_Fuel_Gas_Temperature; Boiler_E_Combustion_Air_Temp; Boiler_E_Main_Fuel_Gas_Temperature; Fuel_BLR_1_raw; Fuel_BLR_2_raw; Fuel_BLR_3_raw; Fuel_BLR_4_raw; Fuel_BLR_5_raw; LHV
